timestamp,participants,categorization,id,conversation_id,conversation_time,date,time,duration
2023-10-04T11:07:53.656Z,"[{""name"":""Emily"",""role"":""coach""},{""name"":""Sophia"",""role"":""client""}]","[""health"",""diet"",""exercise"",""progress"",""support""]",415ab96b-03c5-4f1e-8e64-42ee242c26e7,415ab96b-03c5-4f1e-8e64-42ee242c26e7,null,null,null,null
2023-10-04T11:07:58.107Z,"[{""role"":""coach"",""name"":""Eva""},{""role"":""client"",""name"":""Liam""}]","[""health"",""work-life balance"",""diet"",""stress management""]",c6069278-b4e9-4b4e-bc47-270752dabe25,c6069278-b4e9-4b4e-bc47-270752dabe25,null,null,null,null
2023-10-04T11:08:01.031Z,"[{""role"":""coach"",""name"":""Mike""},{""role"":""client"",""name"":""Sophia""}]","[""Celiac Disease"",""Gluten-free diet"",""Support"",""Transition""]",d89ff37b-4304-4b36-96fd-3b489961252a,d89ff37b-4304-4b36-96fd-3b489961252a,null,null,null,null
2023-10-04T11:08:06.475Z,"[{""name"":""Mike"",""role"":""coach""},{""name"":""Sophia"",""role"":""client""}]","[""health"",""dietary restrictions"",""support"",""progress tracking"",""challenges"",""motivation""]",ac5a6b2e-60cd-4a1f-8d1e-13403f52ddcb,ac5a6b2e-60cd-4a1f-8d1e-13403f52ddcb,null,null,null,null
2023-10-04T11:07:57.866Z,"[{""role"":""coach"",""name"":""Eva""},{""role"":""client"",""name"":""Liam""}]","[""health"",""nutrition"",""gluten-free diet"",""support""]",25b7442d-fe11-441b-bd55-7690ad62675d,25b7442d-fe11-441b-bd55-7690ad62675d,null,null,null,null
2023-10-04T11:08:13.824Z,"[{""name"":""Ruby"",""role"":""coach""},{""name"":""Richard"",""role"":""client""}]","[""Introduction"",""Goals and Objectives"",""Celiac Disease"",""Dietary Requirements"",""Challenges and Symptoms"",""Training Routine"",""Food Preferences"",""Upcoming Events"",""Concerns and Questions""]",e1d0240e-f683-412e-9a43-bba5292587dd,e1d0240e-f683-412e-9a43-bba5292587dd,null,null,null,null
2023-10-04T11:08:09.894Z,"[{""role"":""coach"",""name"":""Andrew""},{""role"":""client"",""name"":""Maya""}]","[""Celiac Disease"",""Gluten-free diet"",""Work-life balance"",""Meal prepping"",""Eating out"",""Health and nutrition"",""Exercise""]",85a63cf6-c503-45e4-a94e-8846cc5d2f54,85a63cf6-c503-45e4-a94e-8846cc5d2f54,null,null,null,null
2023-10-04T11:08:10.803Z,"[{""role"":""coach"",""name"":""Andrew""},{""role"":""client"",""name"":""Maya""}]","[""health"",""wellness"",""nutrition"",""support"",""progress""]",b4c9edf0-3538-4491-b299-0e959453c56f,b4c9edf0-3538-4491-b299-0e959453c56f,null,null,null,null
2023-10-04T11:08:09.454Z,"[{""name"":""Ruby"",""role"":""coach""},{""name"":""Richard"",""role"":""client""}]","[""fitness goals"",""dietary regulations"",""healthy choices"",""eating out"",""cravings"",""progress"",""support"",""guidance""]",e77ac77b-3d59-40e9-a3f0-a52d43e5f7ad,e77ac77b-3d59-40e9-a3f0-a52d43e5f7ad,null,null,null,null
2023-10-04T11:08:26.449Z,"[{""name"":""Barbara"",""role"":""coach""},{""name"":""Nick"",""role"":""client""}]","[""health goals"",""weight loss"",""gluten-free diet"",""nutrition"",""physical activity"",""dietary restrictions"",""meal planning""]",7720e107-30ee-4a26-a7ab-c11c1e01c248,7720e107-30ee-4a26-a7ab-c11c1e01c248,null,null,null,null
2023-10-04T11:08:24.146Z,"[{""role"":""coach"",""name"":""Nancy""},{""role"":""client"",""name"":""Emma""}]","[""gluten contamination"",""dining out"",""label reading"",""food diary"",""gluten-free lifestyle""]",4f5e3e14-0190-4196-9101-28e058e3cd5f,null,null,null,null,null
2023-10-04T11:08:15.508Z,"[{""role"":""coach"",""name"":""Barbara""},{""role"":""client"",""name"":""Nick""}]","[""health"",""fitness"",""motivation"",""meal plan"",""workout routine"",""goals"",""adjustments"",""preferences"",""lifestyle"",""food preferences"",""dietary restrictions""]",afc76dd1-0ef2-496e-8bc8-14f912c86d52,afc76dd1-0ef2-496e-8bc8-14f912c86d52,null,null,null,null
2023-10-04T11:08:16.575Z,"[{""role"":""coach"",""name"":""Nancy""},{""role"":""client"",""name"":""Emma""}]","[""Introduction"",""Pregnancy"",""Dietary Restrictions"",""Nutrition Concerns"",""Meal Planning"",""Support""]",b106fe0a-bee8-4936-8d10-44de65623240,b106fe0a-bee8-4936-8d10-44de65623240,null,null,null,null
2023-10-04T11:08:26.896Z,"[{""name"":""Stephan"",""role"":""coach""},{""name"":""Oliver"",""role"":""client""}]","[""health"",""nutrition"",""diet"",""support""]",62463819-0aca-42c8-a3fb-6fc46f8c3c61,62463819-0aca-42c8-a3fb-6fc46f8c3c61,null,null,null,null
2023-10-04T11:08:20.870Z,"[{""name"":""Stephan"",""role"":""coach""},{""name"":""Oliver"",""role"":""client""}]","[""health"",""dietary restriction"",""gluten-free"",""support""]",fcb6bfe5-70c8-458b-8a39-ae708854e97f,fcb6bfe5-70c8-458b-8a39-ae708854e97f,null,null,null,null
2023-10-04T11:08:33.771Z,"[{""name"":""John"",""role"":""coach""},{""name"":""Michael"",""role"":""client""}]","[""health"",""diet"",""stress management"",""symptoms"",""support""]",1fceafda-09d2-4ef3-a23f-994cc1e4db5b,null,null,null,null,null
2023-10-04T11:08:29.239Z,"[{""role"":""coach"",""name"":""John""},{""role"":""client"",""name"":""Michael""}]","[""health"",""weight loss"",""lifestyle"",""diet"",""exercise"",""liver disease""]",91d9c078-74c6-4baa-aa7c-20c84ec4e3ec,91d9c078-74c6-4baa-aa7c-20c84ec4e3ec,null,null,null,null
2023-10-04T11:08:40.305Z,"[{""role"":""coach"",""name"":""Emma""},{""role"":""client"",""name"":""Sophia""}]","[""health"",""diet"",""meal prepping"",""time management"",""challenges"",""support""]",b059c484-8f6f-4c94-939a-c14fef671589,b059c484-8f6f-4c94-939a-c14fef671589,null,null,null,null
2023-10-04T11:08:39.840Z,"[{""role"":""coach"",""name"":""Patrick""},{""role"":""client"",""name"":""Amy""}]","[""health"",""diagnosis"",""lifestyle changes"",""diet"",""exercise"",""motivation"",""accountability"",""diabetes management"",""healthy food choices""]",943d37d9-98e5-4692-80e6-c37d187f4f1b,null,null,null,null,null
2023-10-04T11:08:35.047Z,"[{""role"":""coach"",""name"":""Emma""},{""role"":""client"",""name"":""Sophia""}]","[""health"",""nutrition"",""liver disease"",""alcoholism"",""sobriety"",""dietary restrictions"",""plant-based diet""]",f3d1f972-9244-4073-afc8-d382b4ee3f6b,f3d1f972-9244-4073-afc8-d382b4ee3f6b,null,null,null,null
2023-10-04T11:08:40.469Z,"[{""name"":""Melissa"",""role"":""coach""},{""name"":""Daniel"",""role"":""client""}]","[""health"",""medical history"",""dietary guidelines"",""symptoms"",""lifestyle"",""preferences""]",935412f3-de46-4130-894e-3e0fcb8a621e,935412f3-de46-4130-894e-3e0fcb8a621e,null,null,null,null
2023-10-04T11:08:39.482Z,"[{""name"":""Patrick"",""role"":""coach""},{""name"":""Amy"",""role"":""client""}]","[""health goals"",""weight loss"",""diabetes"",""meal plan"",""exercise routine"",""blood sugar levels"",""portion sizes"",""carbohydrate intake"",""exercise"",""progress"",""support"",""guidance""]",e4bac619-4c54-449f-8139-2fb950b6ac8e,e4bac619-4c54-449f-8139-2fb950b6ac8e,null,null,null,null
2023-10-04T11:08:49.298Z,"[{""role"":""coach"",""name"":""Melissa""},{""role"":""client"",""name"":""Daniel""}]","[""health"",""liver condition"",""diet"",""lifestyle"",""medication"",""exercise"",""support""]",d63360e5-3e4d-482c-a246-74a4f8aeb681,d63360e5-3e4d-482c-a246-74a4f8aeb681,null,null,null,null
2023-10-04T11:08:48.544Z,"[{""role"":""coach"",""name"":""Steve""},{""role"":""client"",""name"":""Katie""}]","[""health"",""work-life balance"",""stress management"",""diet"",""exercise""]",4452b9e2-fcbf-4491-a157-2201eff55804,4452b9e2-fcbf-4491-a157-2201eff55804,null,null,null,null
2023-10-04T11:08:49.657Z,"[{""role"":""coach"",""name"":""Steve""},{""role"":""client"",""name"":""Katie""}]","[""health"",""diet"",""stress management"",""well-being""]",2a281484-567a-409f-9e0e-7beef75307fa,2a281484-567a-409f-9e0e-7beef75307fa,null,null,null,null
2023-10-04,"[{""name"":""Raj"",""role"":""coach""},{""name"":""Liam"",""role"":""client""}]","[""nutrition"",""diet"",""support"",""obstacles"",""strategies""]",513d5712-6764-4726-b03a-f4312d0b38ff,null,11:08:53,null,null,null
2023-10-04T11:09:04.117Z,"[{""role"":""coach"",""name"":""Kate""},{""role"":""client"",""name"":""Olivia""}]","[""health"",""exercise"",""nutrition"",""emotional eating"",""habit change""]",847d4a3f-e194-4961-b39a-db313727ec00,847d4a3f-e194-4961-b39a-db313727ec00,null,null,null,null
2023-10-04T11:08:56.590Z,"[{""name"":""Angela"",""role"":""coach""},{""name"":""George"",""role"":""client""}]","[""health"",""weight loss"",""diabetes"",""lifestyle"",""nutrition"",""exercise""]",4ea434ef-92f8-4e1f-a1c1-d76ed0250cc4,4ea434ef-92f8-4e1f-a1c1-d76ed0250cc4,null,null,null,null
2023-10-04T11:09:00.410Z,"[{""role"":""coach"",""name"":""Kate""},{""role"":""client"",""name"":""Olivia""}]","[""health"",""lifestyle"",""diet"",""medication"",""support""]",905f89a5-221e-4ca8-86db-78d3cb675ddb,905f89a5-221e-4ca8-86db-78d3cb675ddb,null,null,null,null
2023-10-04T11:08:48.460Z,"[{""role"":""coach"",""name"":""Raj""},{""role"":""client"",""name"":""Liam""}]","[""health"",""nutrition"",""lifestyle"",""weight loss""]",61728a7d-f43a-4043-aa3c-0dbbabe15f77,61728a7d-f43a-4043-aa3c-0dbbabe15f77,null,null,null,null
2023-10-04T11:09:00.943Z,"[{""role"":""coach"",""name"":""Mike""},{""role"":""client"",""name"":""Ron""}]","[""health"",""diet"",""blood pressure"",""meal planning"",""portion control""]",7daac4a5-a641-4756-858d-ee40c24687c6,null,null,null,null,null
2023-10-04T11:08:57.974Z,"[{""role"":""coach"",""name"":""Angela""},{""role"":""client"",""name"":""George""}]","[""health"",""nutrition"",""sugar intake"",""cravings"",""healthy alternatives""]",ecff8607-7395-4cb8-873e-3dc010cbde3a,ecff8607-7395-4cb8-873e-3dc010cbde3a,null,null,null,null
2023-10-04T11:09:14.064Z,"[{""role"":""coach"",""name"":""Mike""},{""role"":""client"",""name"":""Ron""}]","[""health"",""nutrition"",""diet"",""meal planning""]",d6b6969a-7351-44fc-acb8-a92f3d38fa45,d6b6969a-7351-44fc-acb8-a92f3d38fa45,null,null,null,null
2023-10-04T11:09:18.138Z,"[{""role"":""coach"",""name"":""Samantha""},{""role"":""client"",""name"":""Jessie""}]","[""health"",""weight loss"",""nutrition"",""exercise"",""well-being""]",8c142b56-969e-48f3-8b81-47afec260863,8c142b56-969e-48f3-8b81-47afec260863,null,null,null,null
2023-10-04T11:09:12.033Z,"[{""name"":""Samantha"",""role"":""coach""},{""name"":""Jessie"",""role"":""client""}]","[""introductions"",""health"",""diet"",""weight management"",""arthritis""]",9d13706a-fde4-49f6-a35d-30f4f0b2570d,9d13706a-fde4-49f6-a35d-30f4f0b2570d,null,null,null,null
2023-10-04T11:09:14.194Z,"[{""role"":""coach"",""name"":""John""},{""role"":""client"",""name"":""Robert""}]","[""health"",""lifestyle"",""smoking cessation"",""nutrition"",""physical activity""]",2cc574ab-a355-41f2-9141-77444f42b6fd,2cc574ab-a355-41f2-9141-77444f42b6fd,null,null,null,null
2023-10-04T11:09:13.911Z,"[{""name"":""John"",""role"":""coach""},{""name"":""Robert"",""role"":""client""}]","[""meeting"",""accomplishment"",""cravings"",""activities"",""changes"",""challenges"",""sweets"",""junk food"",""bad habit"",""strategies"",""curb"",""substitute"",""healthier options"",""strong"",""beginning"",""diet"",""triggers""]",e29f409e-27c3-4df0-96c8-e9cbfbd48686,null,null,null,null,null
2023-10-04T11:09:21.531Z,"[{""name"":""Martha"",""role"":""coach""},{""name"":""Esther"",""role"":""client""}]","[""health"",""diet"",""lifestyle"",""heart disease"",""cholesterol levels"",""energy"",""well-being""]",7fe6a79b-f78a-4e7e-85c0-f1c9dfb1e062,7fe6a79b-f78a-4e7e-85c0-f1c9dfb1e062,null,null,null,null
2023-10-04T11:09:20.063Z,"[{""role"":""coach"",""name"":""David""},{""role"":""client"",""name"":""Tom""}]","[""health"",""cholesterol management"",""dietary changes""]",0c90044a-cf9c-4258-a907-82245ac8397c,0c90044a-cf9c-4258-a907-82245ac8397c,null,null,null,null
2023-10-04T11:09:24.157Z,"[{""role"":""coach"",""name"":""Martha""},{""role"":""client"",""name"":""Esther""}]","[""health"",""nutrition"",""sodium intake"",""cooking"",""recipe suggestions""]",87f54c5d-42c9-4535-aaf2-39cd77f91f06,87f54c5d-42c9-4535-aaf2-39cd77f91f06,null,null,null,null
2023-10-04T11:09:28.006Z,"[{""name"":""David"",""role"":""coach""},{""name"":""Tom"",""role"":""client""}]","[""health"",""diet"",""nutrition"",""progress"",""vegetables""]",af55d286-0a1d-4925-87cb-9bff1da1ab2d,null,null,null,null,null
2023-10-04T11:09:33.230Z,"[{""name"":""Stephanie"",""role"":""coach""},{""name"":""Amanda"",""role"":""client""}]","[""health"",""nutrition"",""diet"",""support""]",bc41d356-a956-439c-a3a4-92ea20d219d3,bc41d356-a956-439c-a3a4-92ea20d219d3,null,null,null,null
2023-10-04T11:09:30.399Z,"[{""role"":""coach"",""name"":""Melinda""},{""role"":""client"",""name"":""Linda""}]","[""health"",""nutrition"",""portion control"",""support""]",f21dc3be-62e4-46d7-9556-f6f929e3525d,f21dc3be-62e4-46d7-9556-f6f929e3525d,null,null,null,null
2023-10-04T11:09:40.237Z,"[{""role"":""coach"",""name"":""Stephanie""},{""role"":""client"",""name"":""Amanda""}]","[""health"",""insomnia"",""weight"",""well-being""]",a8a8a82e-62bf-48de-af35-b33c56bcbb4a,a8a8a82e-62bf-48de-af35-b33c56bcbb4a,null,null,null,null
2023-10-04T11:09:32.221Z,"[{""role"":""coach"",""name"":""Melinda""},{""role"":""client"",""name"":""Linda""}]","[""weight management"",""menopause"",""dietary changes"",""cravings"",""evening snacking"",""stress management"",""boredom"",""goals"",""meal planning"",""balanced diet"",""nutritious"",""variety"",""journey""]",2a153cee-2398-47db-a717-9793349edbbd,2a153cee-2398-47db-a717-9793349edbbd,null,null,null,null
2023-10-04T11:09:30.920Z,"[{""name"":""Sarah"",""role"":""coach""},{""name"":""Melanie"",""role"":""client""}]","[""health"",""symptoms"",""fatigue"",""weight gain""]",12c35711-5c68-43ce-8b30-b2aa6b92fe65,12c35711-5c68-43ce-8b30-b2aa6b92fe65,null,null,null,null
2023-10-04T11:09:40.902Z,"[{""role"":""coach"",""name"":""Sarah""},{""role"":""client"",""name"":""Melanie""}]","[""exercise"",""motivation"",""self-care""]",91b4da48-4ff0-43b0-8ef2-be931191b3e6,91b4da48-4ff0-43b0-8ef2-be931191b3e6,null,null,null,null
2023-10-04T11:09:42.478Z,"[{""role"":""coach"",""name"":""Mike""},{""role"":""client"",""name"":""Sharon""}]","[""health"",""mood swings"",""metabolism"",""diet"",""lifestyle changes"",""progress monitoring""]",0e3b3fe8-5985-47a7-86d0-1352fb72f158,0e3b3fe8-5985-47a7-86d0-1352fb72f158,null,null,null,null
2023-10-04T11:09:42.405Z,"[{""role"":""coach"",""name"":""Mike""},{""role"":""client"",""name"":""Sharon""}]","[""dietary requirements"",""meal planning"",""food tracking"",""nutrition"",""support""]",e33016f5-b221-41ec-aa16-832998a0c4d7,e33016f5-b221-41ec-aa16-832998a0c4d7,null,null,null,null
2023-10-04T11:09:48.666Z,"[{""role"":""coach"",""name"":""Emma""},{""role"":""client"",""name"":""Linda""}]","[""nutrition"",""health"",""progress"",""challenges"",""goals""]",0694afee-4c62-48b6-9435-01247dd1319f,0694afee-4c62-48b6-9435-01247dd1319f,null,null,null,null
2023-10-04T11:09:45.538Z,"[{""role"":""coach"",""name"":""Emma""},{""role"":""client"",""name"":""Linda""}]","[""health"",""nutrition"",""lifestyle"",""weight management"",""hot flashes""]",1b2dd58b-7555-4a4d-a5ce-340abecbfebf,1b2dd58b-7555-4a4d-a5ce-340abecbfebf,null,null,null,null
2023-10-04T11:09:49.299Z,"[{""role"":""coach"",""name"":""Sophie""},{""role"":""client"",""name"":""Amy""}]","[""weight gain"",""emotional well-being"",""stress management"",""depression"",""nutrition"",""exercise""]",fad700e8-1efd-412d-89b1-ec47723aef91,fad700e8-1efd-412d-89b1-ec47723aef91,null,null,null,null
2023-10-04T11:09:53.876Z,"[{""role"":""coach"",""name"":""Isabella""},{""role"":""client"",""name"":""Kylie""}]","[""weight loss"",""low energy levels"",""diet"",""exercise"",""meal plan"",""physical activity"",""support"",""lifestyle changes"",""goals""]",fbefbe6f-af14-4b10-ae1f-5c3720b2a8ca,fbefbe6f-af14-4b10-ae1f-5c3720b2a8ca,null,null,null,null
2023-10-04T11:09:54.193Z,"[{""name"":""Sophie"",""role"":""coach""},{""name"":""Amy"",""role"":""client""}]","[""motivation"",""fitness goals"",""fatigue"",""discipline"",""work-life balance"",""meal preparation"",""stress management"",""support"",""positive changes""]",5699ea5c-53ae-465c-839e-b0664c11dbb2,5699ea5c-53ae-465c-839e-b0664c11dbb2,null,null,null,null
2023-10-04T11:09:56.610Z,"[{""role"":""coach"",""name"":""Isabella""},{""role"":""client"",""name"":""Kylie""}]","[""nutrition"",""meal plan"",""energy levels"",""well-being"",""eating out"",""healthy choices""]",8d62285e-dc2d-47f4-afd6-09754d594fd4,8d62285e-dc2d-47f4-afd6-09754d594fd4,null,null,null,null
2023-10-04T11:09:53.943Z,"[{""role"":""coach"",""name"":""Jacob""},{""role"":""client"",""name"":""Lucy""}]","[""mental health"",""nutrition"",""stress management""]",871e77c0-fc6f-4764-94e0-bfe0e4525e36,871e77c0-fc6f-4764-94e0-bfe0e4525e36,null,null,null,null
2023-10-04T11:10:00.353Z,"[{""name"":""Jacob"",""role"":""coach""},{""name"":""Lucy"",""role"":""client""}]","[""weight loss"",""meal plan"",""exercise routine"",""cravings"",""fruits and vegetables"",""gym"",""workouts"",""intensity"",""results"",""determination"",""progress""]",ebb38576-f176-48ea-91bc-0a1dd5fddc29,ebb38576-f176-48ea-91bc-0a1dd5fddc29,null,null,null,null
2023-10-04T11:10:05.254Z,"[{""name"":""Daniel"",""role"":""coach""},{""name"":""Rebecca"",""role"":""client""}]","[""progress"",""motivation"",""sleep"",""exercise""]",351f93a3-684e-4c3e-9aad-b8a6769cb22b,351f93a3-684e-4c3e-9aad-b8a6769cb22b,null,null,null,null
2023-10-04T11:10:10.460Z,"[{""role"":""coach"",""name"":""Daniel""},{""role"":""client"",""name"":""Rebecca""}]","[""nutrition"",""weight loss"",""joint pains"",""exercise"",""healthy eating"",""cultural background""]",5c52830a-975c-405e-a497-3aba411655b8,5c52830a-975c-405e-a497-3aba411655b8,null,null,null,null
2023-10-04T11:10:07.575Z,"[{""role"":""coach"",""name"":""Emily""},{""role"":""client"",""name"":""Samantha""}]","[""health"",""nutrition"",""exercise"",""meal planning"",""diet""]",f058927c-26cc-46ab-be79-897154a09a48,f058927c-26cc-46ab-be79-897154a09a48,null,null,null,null
2023-10-04T11:10:10.067Z,"[{""role"":""coach"",""name"":""Emily""},{""role"":""client"",""name"":""Samantha""}]","[""health"",""diet"",""lifestyle"",""anxiety""]",54af7aa2-fa5e-48ba-ab55-6da29e258309,54af7aa2-fa5e-48ba-ab55-6da29e258309,null,null,null,null
2023-10-04T11:10:10.699Z,"[{""role"":""coach"",""name"":""Andrew""},{""role"":""client"",""name"":""Christine""}]","[""stress management"",""health and well-being"",""nutrition"",""coping mechanisms""]",d21ac9db-dd0b-488b-a867-bf7f65291847,d21ac9db-dd0b-488b-a867-bf7f65291847,null,null,null,null
2023-10-04T11:10:16.138Z,"[{""role"":""coach"",""name"":""Andrew""},{""role"":""client"",""name"":""Christine""}]","[""health"",""wellness"",""nutrition"",""physical activity"",""motivation""]",55814f79-cfb0-4951-ba8e-9c7cffd91b46,55814f79-cfb0-4951-ba8e-9c7cffd91b46,null,null,null,null
2023-10-04T11:10:20.068Z,"[{""role"":""coach"",""name"":""Brett""},{""role"":""client"",""name"":""Lisa""}]","[""health"",""diet"",""exercise"",""high blood pressure"",""weight loss""]",e09bcdc4-1bd4-42e6-86d7-541d6e263e80,e09bcdc4-1bd4-42e6-86d7-541d6e263e80,null,null,null,null
2023-10-04T11:10:17.817Z,"[{""name"":""Brett"",""role"":""coach""},{""name"":""Lisa"",""role"":""client""}]","[""health"",""diet"",""exercise"",""stress"",""motivation"",""blood pressure""]",087b893f-4d82-4c90-bfd5-50a4d0f90137,087b893f-4d82-4c90-bfd5-50a4d0f90137,null,null,null,null
2023-10-04T11:10:21.403Z,"[{""role"":""coach"",""name"":""Ariela""},{""role"":""client"",""name"":""Daniel""}]","[""health"",""lifestyle"",""stress management"",""nutrition"",""exercise""]",c7c37b09-5d01-4926-b011-709200c77b55,c7c37b09-5d01-4926-b011-709200c77b55,null,null,null,null
2023-10-04T11:10:18.651Z,"[{""role"":""coach"",""name"":""Ariela""},{""role"":""client"",""name"":""Daniel""}]","[""health"",""nutrition"",""lifestyle"",""self-improvement""]",16d38aab-2e9f-4872-923d-9c13b9077591,16d38aab-2e9f-4872-923d-9c13b9077591,null,null,null,null
2023-10-04T11:10:25.292Z,"[{""role"":""coach"",""name"":""Maggie""},{""role"":""client"",""name"":""Samantha""}]","[""health"",""weight loss"",""blood pressure"",""dietary recommendations"",""stress management""]",af4df800-7cf3-4f81-8c10-b1cd9b303f56,af4df800-7cf3-4f81-8c10-b1cd9b303f56,null,null,null,null
2023-10-04T11:10:31.287Z,"[{""role"":""coach"",""name"":""Maggie""},{""role"":""client"",""name"":""Samantha""}]","[""health"",""nutrition"",""exercise"",""lifestyle""]",72495cb9-a33d-43e9-a7f3-f55b162b8126,72495cb9-a33d-43e9-a7f3-f55b162b8126,null,null,null,null
2023-10-04T11:10:26.756Z,"[{""name"":""Josh"",""role"":""coach""},{""name"":""Ronald"",""role"":""client""}]","[""introductions"",""health"",""eating habits""]",44a06a9d-b8ab-48d4-8d27-7fb883985750,44a06a9d-b8ab-48d4-8d27-7fb883985750,null,null,null,null
2023-10-04T11:10:31.011Z,"[{""name"":""Josh"",""role"":""coach""},{""name"":""Ronald"",""role"":""client""}]","[""health"",""diet"",""blood pressure"",""stress management"",""medication""]",bc637fc7-9462-4726-b3e3-ef04e170bdca,bc637fc7-9462-4726-b3e3-ef04e170bdca,null,null,null,null
2023-10-04T11:10:34.484Z,"[{""name"":""Karen"",""role"":""coach""},{""name"":""Emily"",""role"":""client""}]","[""health"",""hypertension"",""lifestyle"",""diet"",""weight loss"",""physical activity""]",788a0e62-5afb-428e-a45a-54bb84a8ac35,788a0e62-5afb-428e-a45a-54bb84a8ac35,null,null,null,null
2023-10-04,"[{""name"":""Paul"",""role"":""coach""},{""name"":""Irene"",""role"":""client""}]","[""health"",""lifestyle"",""hypertension"",""medication"",""eating habits"",""physical activity"",""goals""]",07628ea6-04a8-4cb5-b045-b4f101e5cd48,null,11:10:38,null,null,null
2023-10-04T11:10:37.161Z,"[{""role"":""coach"",""name"":""Karen""},{""role"":""client"",""name"":""Emily""}]","[""health"",""nutrition"",""hypertension"",""dietary recommendations"",""blood pressure"",""overall health"",""salty foods"",""cooking at home"",""salt intake"",""herbs and spices"",""cravings"",""positive changes""]",32f8af58-c090-428c-82da-3996a275a194,32f8af58-c090-428c-82da-3996a275a194,null,null,null,null
2023-10-04T11:10:42.455Z,"[{""name"":""Tom"",""role"":""coach""},{""name"":""Dave"",""role"":""client""}]","[""health"",""hypertension"",""lifestyle changes"",""meal planning"",""portion control""]",5183ccee-2a98-4a31-aa53-803e30921451,5183ccee-2a98-4a31-aa53-803e30921451,null,null,null,null
2023-10-04T11:10:41.205Z,"[{""role"":""coach"",""name"":""Paul""},{""role"":""client"",""name"":""Irene""}]","[""health"",""nutrition"",""sodium intake"",""cooking at home"",""blood pressure"",""progress tracking""]",c6f77c24-32b1-4913-9ca0-a250e26ac1e4,c6f77c24-32b1-4913-9ca0-a250e26ac1e4,null,null,null,null
2023-10-04T11:10:43.801Z,"[{""role"":""coach"",""name"":""Tom""},{""role"":""client"",""name"":""Dave""}]","[""health"",""nutrition"",""exercise"",""time management""]",8ef9259a-93c3-4bde-9647-9ab6bd9169c4,8ef9259a-93c3-4bde-9647-9ab6bd9169c4,null,null,null,null
2023-10-04T11:10:49.990Z,"[{""role"":""coach"",""name"":""Teresa""},{""role"":""client"",""name"":""Maria""}]","[""health"",""pregnancy"",""blood pressure"",""nutrition"",""exercise"",""stress management""]",d9f3ca98-8f23-43d1-8fe4-d578db00db0d,d9f3ca98-8f23-43d1-8fe4-d578db00db0d,null,null,null,null
2023-10-04T11:10:53.976Z,"[{""role"":""coach"",""name"":""Teresa""},{""role"":""client"",""name"":""Maria""}]","[""health"",""blood pressure"",""progress"",""stress management"",""medication"",""lifestyle habits"",""exercise"",""support""]",b6878b28-c599-4936-9607-2e5ccc9540bb,b6878b28-c599-4936-9607-2e5ccc9540bb,null,null,null,null
2023-10-04T11:10:54.616Z,"[{""role"":""coach"",""name"":""Lisa""},{""role"":""client"",""name"":""Emily""}]","[""health"",""nutrition"",""hypothyroidism"",""weight management"",""energy levels""]",53a8d2af-0eee-4837-8ef9-7c854813a869,53a8d2af-0eee-4837-8ef9-7c854813a869,null,null,null,null
2023-10-04T11:10:52.243Z,"[{""role"":""coach"",""name"":""Lisa""},{""role"":""client"",""name"":""Emily""}]","[""nutrition"",""health"",""well-being"",""meal plan"",""improvements"",""energy"",""digestion"",""mood"",""mental well-being"",""challenges"",""food choices""]",335c8edf-1b2e-4891-a411-3aa89d707385,335c8edf-1b2e-4891-a411-3aa89d707385,null,null,null,null
2023-10-04T11:10:54.115Z,"[{""name"":""John"",""role"":""coach""},{""name"":""Mark"",""role"":""client""}]","[""health"",""dietary regimen"",""challenges"",""resisting temptations""]",c80a28cf-619e-4d6b-93f3-943b7767e55f,null,null,null,null,null
2023-10-04T11:10:52.309Z,null,"[""meeting"",""diagnosis"",""hyperthyroidism"",""diet"",""lifestyle"",""symptoms"",""challenges"",""medication"",""doctor"",""medical history"",""food preferences""]",115804b2-d288-48ec-806d-8d56d09a93d5,115804b2-d288-48ec-806d-8d56d09a93d5,null,null,null,null
2023-10-04T11:10:57.703Z,"[{""name"":""Sarah"",""role"":""coach""},{""name"":""Eva"",""role"":""client""}]","[""meal plan"",""stress management"",""physical activity"",""progress""]",a45bb8be-0a67-4f81-bdaa-fd11249009cd,a45bb8be-0a67-4f81-bdaa-fd11249009cd,null,null,null,null
2023-10-04T11:11:01.709Z,"[{""role"":""coach"",""name"":""Sarah""},{""role"":""client"",""name"":""Eva""}]","[""health"",""weight management"",""nutrition"",""support""]",eacb0f01-6b36-459a-bf3d-f5dc2a188269,eacb0f01-6b36-459a-bf3d-f5dc2a188269,null,null,null,null
2023-10-04T11:11:02.851Z,"[{""name"":""David"",""role"":""coach""},{""name"":""Leo"",""role"":""client""}]","[""health"",""nutrition"",""hyperthyroidism"",""diet"",""lifestyle""]",878eb60f-f352-4693-a289-19c0940d9bcb,878eb60f-f352-4693-a289-19c0940d9bcb,null,null,null,null
2023-10-04T11:11:03.322Z,"[{""role"":""coach"",""name"":""David""},{""role"":""client"",""name"":""Leo""}]","[""health"",""diet"",""exercise""]",79aa8f1e-1483-49ed-98a8-138239430045,79aa8f1e-1483-49ed-98a8-138239430045,null,null,null,null
